exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
428,1.0,0.9944545454545455,19.7141,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_428/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 1]]}",
429,1.0,0.8680909090909091,19.7912,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_429/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 1]]}",
430,1.0,0.9071818181818182,50.3583,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_430/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 1]]}",
431,unsat,unsat,113.0744,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_431/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 2]]}",
432,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_432/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 2]]}",
433,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_433/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 2]]}",
434,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_434/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 2]]}",
435,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_435/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 2]]}",
436,unsat,unsat,119.2982,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_436/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 3]]}",
437,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_437/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 3]]}",
438,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_438/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 3]]}",
439,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_439/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 3]]}",
440,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_440/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 3]]}",
441,unsat,unsat,114.3428,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_441/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 4]]}",
442,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_442/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 4]]}",
443,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_443/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 4]]}",
444,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_444/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 4]]}",
445,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_445/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 4]]}",
446,1.0,0.866,118.3804,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_446/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 5]]}",
447,1.0,0.866,98.9650,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_447/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 5]]}",
448,1.0,0.866,75.0488,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_448/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 5]]}",
449,1.0,0.866,86.9101,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_449/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 5]]}",
450,unsat,unsat,123.3251,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_450/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 5]]}",
451,1.0,0.8964545454545455,107.8894,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_451/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 6]]}",
452,1.0,0.8964545454545455,144.1496,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_452/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 6]]}",
453,1.0,0.8964545454545455,119.2248,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_453/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 6]]}",
454,1.0,0.8964545454545455,112.8859,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_454/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 6]]}",
455,1.0,0.9432727272727273,36.5585,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_455/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 6]]}",
456,1.0,0.8678181818181818,72.2124,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_456/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 7]]}",
457,1.0,0.8688181818181818,91.5912,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_457/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 7]]}",
458,1.0,0.8688181818181818,85.0227,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_458/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 7]]}",
459,1.0,0.8678181818181818,100.4232,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_459/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 7]]}",
460,unsat,unsat,375.6339,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_460/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 7]]}",
461,1.0,0.9182727272727272,97.3101,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_461/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 8]]}",
462,1.0,0.9182727272727272,95.5328,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_462/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 8]]}",
463,1.0,0.9621818181818181,96.2835,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_463/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 8]]}",
464,1.0,0.9621818181818181,112.0818,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_464/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 8]]}",
465,1.0,0.916,118.1886,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_465/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 8]]}",
466,1.0,0.9862727272727273,79.1106,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_466/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 9]]}",
467,1.0,0.9862727272727273,96.0834,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_467/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 9]]}",
468,1.0,0.9715454545454546,85.9010,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_468/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 9]]}",
469,1.0,0.9862727272727273,96.5067,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_469/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 6, 9]]}",
470,1.0,0.946,38.3298,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_470/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 6, 9]]}",
471,unsat,unsat,85.8728,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_471/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 6, 10]]}",
472,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_472/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 10]]}",
473,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_473/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 10]]}",
474,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_474/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 6, 10]]}",
475,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_475/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 6, 10]]}",
476,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_476/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[2, 6]]}",
477,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_477/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[2, 6]]}",
478,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_478/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[2, 6]]}",
479,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_479/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[2, 6]]}",
480,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_480/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[2, 6]]}",
481,unsat,unsat,89.0561,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_481/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 1]]}",
482,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_482/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 1]]}",
483,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_483/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 1]]}",
484,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_484/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 1]]}",
485,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_485/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 1]]}",
486,unsat,unsat,108.7018,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_486/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 2]]}",
487,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_487/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 2]]}",
488,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_488/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 2]]}",
489,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_489/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 2]]}",
490,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_490/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 2]]}",
491,unsat,unsat,91.0429,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_491/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 3]]}",
492,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_492/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 3]]}",
493,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_493/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 3]]}",
494,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_494/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 3]]}",
495,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_495/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 3]]}",
496,unsat,unsat,80.3191,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_496/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 4]]}",
497,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_497/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 4]]}",
498,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_498/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 4]]}",
499,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_499/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 4]]}",
500,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_500/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 4]]}",
501,unsat,unsat,42.1970,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_501/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 5]]}",
502,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_502/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 5]]}",
503,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_503/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 5]]}",
504,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_504/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 5]]}",
505,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_505/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 5]]}",
506,unsat,unsat,71.5907,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_506/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 6]]}",
507,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_507/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 6]]}",
508,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_508/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 6]]}",
509,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_509/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 6]]}",
510,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_510/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 6]]}",
511,unsat,unsat,93.2632,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_511/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 7]]}",
512,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_512/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 7]]}",
513,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_513/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 7]]}",
514,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_514/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 7]]}",
515,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_515/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 7]]}",
516,unsat,unsat,107.3229,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_516/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 8]]}",
517,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_517/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 8]]}",
518,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_518/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 8]]}",
519,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_519/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 8]]}",
520,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_520/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 8]]}",
521,unsat,unsat,73.0419,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_521/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 9]]}",
522,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_522/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 9]]}",
523,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_523/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 9]]}",
524,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_524/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 9]]}",
525,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_525/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 9]]}",
526,unsat,unsat,69.6643,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_526/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 7, 10]]}",
527,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_527/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 10]]}",
528,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_528/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 10]]}",
529,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_529/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 7, 10]]}",
530,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_530/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 7, 10]]}",
531,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_531/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[2, 7]]}",
532,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_532/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[2, 7]]}",
533,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_533/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[2, 7]]}",
534,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_534/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[2, 7]]}",
535,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-1/exp_535/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[2, 7]]}",
